id,especie,raca,idade_anos,sexo,hemoglobina,hematocrito,leucocitos,glicose,ureia,creatinina,alt,albumina,febre,apatia,perda_peso,vomito,diarreia,tosse,letargia,feridas_cutaneas,poliuria,polidipsia,diagnostico
VET0074,Felina,SRD,8.2,F,11.78,40.71,13.36,116.75,49.01,1.27,56.38,4.01,0,0,0,0,1,1,0,0,0,0,Saudável
VET0075,Felina,Maine Coon,9.3,F,10.52,38.59,10.92,96.37,31.38,1.67,61.05,2.99,0,0,0,0,0,0,0,0,1,0,Saudável
VET0076,Felina,Maine Coon,13.4,F,10.05,36.02,13.74,98.53,50.32,1.57,62.81,4.13,0,0,0,0,0,0,0,0,0,0,Saudável
VET0077,Felina,Poodle,5.8,F,9.59,33.76,16.37,111.39,35.5,1.13,26.98,3.43,0,0,0,0,0,0,0,0,0,0,Saudável
VET0078,Felina,Persa,6.5,F,12.45,33.47,13.86,122.72,34.1,1.38,47.35,2.97,0,0,0,0,0,0,0,0,0,0,Saudável
VET0079,Felina,Maine Coon,5.7,F,12.41,35.7,15.02,68.82,48.97,1.25,72.48,3.52,0,0,0,0,0,0,0,0,0,0,Saudável
VET0080,Felina,Siamês,16.5,M,10.44,38.02,9.74,100.01,55.35,0.77,37.72,3.16,0,0,0,0,0,0,0,0,0,0,Saudável
VET0081,Felina,Maine Coon,10.7,F,10.98,41.64,13.78,109.37,43.97,1.45,48.68,3.45,0,0,0,0,0,1,0,0,0,0,Saudável
VET0082,Felina,Maine Coon,7.4,M,11.96,38.62,18.72,148.51,41.94,1.26,43.89,3.76,0,0,0,0,0,0,0,1,0,0,Saudável
VET0083,Felina,Siamês,11.7,M,10.83,33.78,15.71,112.03,45.41,2.18,74.03,3.3,0,1,0,0,0,0,0,0,0,0,Saudável
VET0084,Felina,Poodle,8.7,F,11.66,33.91,15.39,111.22,53.78,1.24,55.49,3.33,0,0,0,0,0,0,0,0,0,0,Saudável
VET0085,Felina,Persa,23.3,F,13.78,32.77,17.26,91.97,58.35,0.75,28.29,4.09,0,0,0,0,0,0,0,0,0,0,Saudável
VET0086,Felina,Siamês,5.6,F,12.45,39.3,13.48,107.78,42.49,2.19,62.2,3.48,0,0,0,0,0,0,0,0,0,0,Saudável
VET0087,Felina,Persa,19.0,M,10.5,36.9,14.76,102.19,60.87,0.9,32.64,3.17,0,0,0,0,0,0,0,0,0,0,Saudável
VET0088,Felina,Labrador,12.2,M,13.23,40.57,9.14,118.09,46.22,1.45,44.71,3.74,0,0,0,0,0,0,0,0,0,0,Saudável
VET0089,Felina,SRD,9.5,M,13.89,34.95,12.09,134.57,29.2,1.31,54.31,3.37,0,0,0,0,0,0,0,0,0,0,Saudável
VET0090,Felina,SRD,7.8,F,12.24,36.51,12.45,98.98,40.23,1.68,41.48,3.73,0,0,0,0,0,0,0,0,0,0,Saudável
VET0091,Felina,Maine Coon,17.5,M,13.0,36.4,9.65,106.77,62.81,1.05,21.34,3.67,0,0,0,0,0,0,1,0,0,0,Saudável
VET0092,Felina,Siamês,2.2,F,11.65,33.5,19.5,101.62,28.45,2.51,37.18,3.44,0,0,0,0,0,0,0,0,0,0,Saudável
VET0093,Felina,SRD,6.0,M,10.04,29.52,15.7,107.9,45.04,0.2,44.26,3.62,0,0,0,0,0,0,0,0,0,0,Saudável
VET0094,Felina,Labrador,7.6,F,8.03,32.12,9.58,66.85,52.96,1.63,38.1,3.88,0,0,1,1,0,0,0,0,0,1,Saudável
VET0095,Felina,Poodle,9.2,F,11.72,36.4,11.26,78.66,46.63,1.72,34.79,3.03,0,0,0,0,0,0,0,0,0,0,Saudável
VET0096,Felina,Labrador,6.6,F,11.02,36.04,13.53,92.77,27.52,1.87,42.3,3.7,0,0,0,0,0,0,0,0,0,0,Saudável
VET0097,Felina,Labrador,3.7,M,12.99,35.74,18.32,143.43,60.06,1.7,40.84,3.49,0,0,0,0,0,0,0,0,0,0,Saudável
VET0098,Felina,SRD,3.9,M,11.98,36.6,12.34,59.59,45.17,0.67,26.69,2.87,0,0,0,0,0,0,0,0,0,0,Saudável
VET0099,Felina,Maine Coon,2.6,M,11.63,41.53,17.67,127.02,50.37,2.06,73.77,3.35,0,0,0,0,0,0,0,0,0,0,Saudável
VET0100,Felina,SRD,12.5,M,11.91,36.59,19.52,131.73,38.54,1.28,56.63,3.59,0,0,0,0,0,0,0,0,0,0,Saudável
VET0101,Felina,Siamês,13.2,M,9.71,31.88,16.27,106.66,42.57,1.42,68.97,3.45,0,0,0,1,0,0,0,0,0,0,Saudável
VET0102,Felina,Labrador,2.5,M,13.41,34.46,8.01,94.26,23.97,1.32,58.26,3.42,0,0,0,0,0,0,0,0,0,0,Saudável
VET0103,Felina,Siamês,3.6,F,9.06,38.92,13.02,119.72,67.52,1.3,21.71,3.91,0,0,1,0,0,0,0,0,0,0,Saudável
VET0104,Felina,Poodle,16.9,F,12.45,35.31,14.72,120.36,48.43,0.9,62.79,3.05,0,0,0,0,1,0,0,0,0,0,Saudável
VET0105,Felina,Persa,4.4,F,14.46,36.76,10.83,129.76,47.52,1.62,32.06,3.87,0,0,0,1,0,0,0,0,0,0,Saudável
VET0106,Felina,Labrador,6.4,F,14.89,37.29,13.48,136.59,42.28,0.97,26.54,3.33,0,0,0,0,0,0,0,0,0,0,Saudável
VET0107,Felina,SRD,9.2,F,10.94,32.56,19.54,95.9,43.88,1.21,25.0,3.76,0,0,0,0,0,0,0,0,0,0,Saudável
VET0108,Felina,Persa,6.3,F,12.6,34.34,3.4,122.34,69.37,1.63,44.29,3.24,0,0,0,0,0,0,0,0,0,0,Saudável
VET0109,Felina,Persa,8.3,M,13.15,38.77,11.16,125.3,49.42,0.9,36.1,3.56,0,0,0,0,0,0,0,0,0,0,Saudável
VET0110,Felina,Poodle,13.1,F,11.08,36.01,10.22,127.43,56.6,1.42,69.91,3.47,0,0,0,0,0,0,0,0,1,0,Saudável
VET0111,Felina,SRD,4.5,F,11.52,43.32,7.7,82.0,32.58,0.93,56.37,4.07,0,1,0,0,0,0,0,0,0,0,Saudável
VET0112,Felina,Labrador,4.9,M,13.46,35.92,15.79,140.53,36.35,1.47,28.7,3.22,0,0,0,0,0,0,0,0,0,0,Saudável
VET0113,Felina,Siamês,5.9,F,11.91,40.59,16.11,121.17,38.31,1.45,28.64,3.37,0,0,1,0,0,0,0,0,0,0,Saudável
VET0114,Felina,Persa,12.8,F,14.33,34.59,18.23,116.27,40.46,1.19,34.57,3.68,0,1,0,1,0,0,0,0,0,0,Saudável
VET0115,Felina,Siamês,10.7,M,10.82,39.25,6.82,117.38,53.42,1.98,37.62,3.23,0,0,0,0,0,0,0,1,0,0,Saudável
VET0116,Felina,Siamês,5.2,M,12.37,42.39,11.37,106.61,48.9,1.6,60.83,3.75,0,0,1,0,0,0,1,0,0,0,Saudável
VET0117,Felina,SRD,3.4,F,15.58,36.15,15.72,96.66,60.99,1.74,28.69,2.62,0,1,0,0,0,0,0,0,0,0,Saudável
VET0118,Felina,Poodle,3.1,M,13.79,37.94,9.3,115.44,59.78,1.29,25.81,3.71,0,1,0,0,0,0,1,0,0,0,Saudável
VET0119,Felina,Persa,2.8,F,12.6,39.24,16.29,70.29,57.95,1.35,61.15,3.77,0,0,0,0,0,0,0,0,0,0,Saudável
VET0120,Felina,Persa,4.8,M,10.24,31.97,9.65,117.91,37.72,1.26,76.91,2.66,0,0,0,0,1,0,0,0,0,0,Saudável
VET0001,Felina,Persa,14.9,F,8.85,35.03,7.93,107.73,81.07,5.9,50.32,2.81,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0002,Felina,Persa,12.8,F,9.78,39.19,15.55,106.79,108.92,5.3,43.53,2.2,0,1,0,1,0,0,0,0,1,1,Doença Renal Crônica
VET0003,Felina,Siamês,6.9,F,12.69,34.61,9.12,127.79,132.75,4.41,41.62,2.32,0,1,1,0,0,0,0,0,1,1,Doença Renal Crônica
VET0004,Felina,Persa,7.0,F,10.86,43.53,14.05,98.97,91.18,6.56,37.01,2.16,1,1,0,1,0,0,1,0,1,1,Doença Renal Crônica
VET0005,Felina,Siamês,8.9,M,9.55,38.22,12.44,109.98,96.17,3.81,60.87,2.79,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0006,Felina,Persa,12.7,M,10.4,33.9,8.3,152.33,144.22,7.47,48.43,2.43,0,1,0,0,1,0,1,0,1,0,Doença Renal Crônica
VET0007,Felina,Maine Coon,13.1,M,10.45,37.69,12.07,112.51,81.38,2.97,45.81,2.17,0,1,0,0,0,0,0,0,1,1,Doença Renal Crônica
VET0008,Felina,Labrador,5.0,F,6.57,39.74,16.39,98.96,166.42,5.16,41.13,2.12,0,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0009,Felina,Siamês,12.6,M,11.11,44.52,10.6,109.62,153.81,5.92,29.68,2.37,0,0,1,1,1,0,0,0,1,1,Doença Renal Crônica
VET0010,Felina,Labrador,8.8,M,10.68,38.31,7.97,95.76,121.74,4.43,25.62,1.92,0,1,0,0,0,0,1,0,1,1,Doença Renal Crônica
VET0011,Felina,Persa,4.9,M,9.53,33.99,15.34,98.84,130.36,5.45,59.25,2.06,1,1,0,1,1,0,1,0,0,1,Doença Renal Crônica
VET0012,Felina,SRD,7.1,M,10.35,35.28,14.88,88.17,121.1,3.34,49.7,2.56,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0013,Felina,Poodle,6.6,M,10.91,38.96,13.93,92.09,99.92,5.45,48.27,2.32,0,1,1,0,1,0,0,0,1,1,Doença Renal Crônica
VET0014,Felina,Poodle,11.6,M,10.55,34.95,13.67,84.19,139.37,4.1,33.7,2.16,0,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0015,Felina,Maine Coon,5.2,M,7.48,40.43,11.39,95.13,106.35,5.84,43.96,3.29,0,1,0,1,0,0,1,0,1,1,Doença Renal Crônica
VET0016,Felina,Persa,19.1,M,8.05,31.42,10.92,99.92,103.45,4.1,54.38,2.54,0,1,0,0,0,0,1,0,1,1,Doença Renal Crônica
VET0017,Felina,Siamês,14.6,M,8.36,36.94,10.74,103.73,198.27,4.24,40.55,2.75,0,1,0,0,0,0,1,0,1,1,Doença Renal Crônica
VET0018,Felina,Labrador,8.1,M,10.18,36.02,12.19,119.27,126.64,3.79,57.71,2.32,0,1,0,1,1,0,1,0,1,1,Doença Renal Crônica
VET0019,Felina,Persa,8.8,M,10.49,39.05,11.9,141.05,96.32,4.3,13.12,2.09,1,1,1,1,1,0,1,0,1,1,Doença Renal Crônica
VET0020,Felina,SRD,6.4,F,8.24,43.22,3.58,103.11,99.09,3.38,13.49,2.4,0,0,0,0,0,0,0,0,1,0,Doença Renal Crônica
VET0021,Felina,Siamês,5.0,M,8.21,36.43,11.98,90.76,168.18,4.91,40.95,1.9,0,1,0,1,0,0,1,0,1,1,Doença Renal Crônica
VET0022,Felina,Siamês,11.3,M,10.55,36.04,13.91,83.79,70.71,3.94,33.04,2.01,0,1,0,1,1,0,1,0,1,1,Doença Renal Crônica
VET0023,Felina,Siamês,12.7,F,7.78,38.87,7.05,97.51,86.48,8.21,66.43,2.95,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0024,Felina,SRD,18.7,F,8.8,39.45,11.26,71.48,101.09,4.5,50.02,2.49,0,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0025,Felina,Poodle,12.9,F,8.87,38.54,14.19,90.61,135.14,1.51,50.65,1.74,0,1,0,1,1,0,0,0,0,1,Doença Renal Crônica
VET0026,Felina,Poodle,2.4,F,9.04,34.21,16.76,114.03,125.77,3.86,21.06,2.5,0,0,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0027,Felina,Labrador,9.4,M,9.46,36.59,14.7,122.19,126.01,6.16,25.24,2.5,0,0,1,1,1,0,1,1,1,0,Doença Renal Crônica
VET0028,Felina,SRD,2.5,M,12.04,35.6,9.1,107.14,164.05,3.26,46.87,2.14,1,1,1,0,0,0,0,0,0,1,Doença Renal Crônica
VET0029,Felina,Maine Coon,11.1,M,7.37,29.42,13.97,100.8,156.57,3.11,62.94,2.86,0,1,0,0,1,0,1,0,1,1,Doença Renal Crônica
VET0030,Felina,Labrador,26.3,F,10.15,36.02,9.93,105.34,201.8,4.75,46.17,2.12,0,1,1,1,1,0,1,0,1,1,Doença Renal Crônica
VET0031,Felina,Poodle,3.2,F,13.12,30.97,15.72,107.45,95.72,2.96,44.92,2.45,0,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0032,Felina,SRD,5.3,M,10.93,36.7,10.9,101.82,129.4,7.4,51.04,2.4,1,1,1,0,0,0,0,0,1,1,Doença Renal Crônica
VET0033,Felina,Labrador,14.2,M,9.09,39.27,11.18,135.71,94.28,4.13,50.99,2.33,1,1,0,1,0,0,0,1,1,1,Doença Renal Crônica
VET0034,Felina,Persa,7.8,F,12.06,39.16,7.59,104.64,94.22,3.32,48.17,2.55,0,1,0,1,0,0,1,0,0,1,Doença Renal Crônica
VET0035,Felina,Poodle,5.4,M,9.39,30.7,3.6,119.44,151.24,4.36,64.52,2.63,0,1,0,1,0,1,1,1,1,1,Doença Renal Crônica
VET0036,Felina,SRD,5.1,M,9.03,36.88,13.04,109.41,188.94,5.23,43.9,1.9,0,1,1,0,0,0,1,0,0,1,Doença Renal Crônica
VET0037,Felina,Siamês,5.5,F,11.24,36.71,20.68,123.96,182.39,4.84,49.66,1.66,1,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0038,Felina,Labrador,5.4,M,10.43,36.86,14.02,116.13,166.71,3.87,49.96,2.65,1,0,0,1,1,0,1,0,1,1,Doença Renal Crônica
VET0039,Felina,Maine Coon,5.3,M,8.14,35.29,9.01,103.43,175.07,2.0,64.42,2.21,0,1,1,1,1,0,1,0,1,1,Doença Renal Crônica
VET0040,Felina,Maine Coon,6.4,F,9.47,38.75,14.23,110.75,142.89,4.12,28.67,2.19,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0041,Felina,Siamês,9.1,M,11.44,38.61,19.31,143.1,84.72,3.88,49.36,3.01,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0042,Felina,Poodle,11.9,M,9.06,34.65,7.78,111.92,119.04,5.45,35.27,2.49,0,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0043,Felina,Labrador,4.9,F,11.53,32.55,7.98,114.71,140.18,4.03,56.81,2.08,1,1,0,0,1,0,1,0,1,0,Doença Renal Crônica
VET0044,Felina,Poodle,3.1,F,11.4,41.0,14.02,98.84,95.92,3.74,32.38,2.57,0,1,1,0,1,0,1,0,1,1,Doença Renal Crônica
VET0045,Felina,Maine Coon,5.2,M,8.84,37.78,8.11,133.21,117.69,7.02,33.55,2.19,1,1,1,0,0,0,0,0,1,1,Doença Renal Crônica
VET0046,Felina,Maine Coon,1.9,F,8.77,35.35,11.82,107.52,146.13,3.64,34.94,2.36,0,1,1,1,0,0,1,0,0,1,Doença Renal Crônica
VET0047,Felina,Poodle,4.8,F,11.27,36.42,10.4,115.32,140.08,5.53,76.6,2.62,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0048,Felina,Siamês,5.0,M,8.08,37.44,12.33,134.82,128.0,4.64,43.6,2.43,0,0,0,1,0,0,1,0,1,1,Doença Renal Crônica
VET0049,Felina,Maine Coon,9.8,F,8.54,31.18,7.46,122.85,86.38,4.71,74.2,2.25,0,1,0,1,1,0,0,0,1,1,Doença Renal Crônica
VET0050,Felina,Siamês,13.9,F,11.1,39.82,15.48,62.36,88.8,2.55,47.16,2.25,0,1,1,1,0,0,0,0,1,1,Doença Renal Crônica
VET0051,Felina,Siamês,12.8,F,9.85,34.84,12.28,102.39,144.24,4.69,57.59,2.46,1,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0052,Felina,Maine Coon,4.7,F,10.11,35.71,13.05,101.71,150.64,3.06,42.2,2.14,0,1,0,0,0,0,0,0,1,1,Doença Renal Crônica
VET0053,Felina,Persa,2.9,M,9.29,34.49,15.32,120.41,129.94,4.41,34.13,2.32,0,1,0,1,0,0,1,1,1,1,Doença Renal Crônica
VET0054,Felina,Labrador,5.6,F,10.76,32.06,17.59,119.42,132.07,6.15,43.51,2.55,0,0,0,1,0,0,1,0,1,1,Doença Renal Crônica
VET0055,Felina,Labrador,5.8,M,11.96,37.1,10.47,119.85,199.86,1.94,50.99,3.3,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0056,Felina,Labrador,8.9,M,11.78,34.26,9.88,132.39,161.27,2.79,45.51,3.03,1,1,1,1,0,0,1,0,0,1,Doença Renal Crônica
VET0057,Felina,Maine Coon,6.2,M,10.32,32.96,11.16,83.83,162.07,4.18,59.44,2.53,0,0,0,0,1,0,0,0,1,0,Doença Renal Crônica
VET0058,Felina,Siamês,9.1,M,8.27,39.67,11.44,123.52,80.25,3.92,28.16,2.47,0,1,1,1,1,0,1,0,1,1,Doença Renal Crônica
VET0059,Felina,Siamês,7.3,F,11.57,36.74,12.17,86.37,113.12,6.09,38.71,1.78,0,0,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0060,Felina,SRD,8.3,M,10.13,34.21,7.21,164.13,111.34,6.95,46.12,2.48,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0061,Felina,Siamês,12.3,M,10.87,36.14,7.53,115.5,107.91,3.98,47.23,2.22,0,1,0,1,0,0,1,0,1,1,Doença Renal Crônica
VET0062,Felina,Poodle,11.3,F,9.78,42.39,10.14,118.1,109.24,7.28,58.49,3.34,0,0,0,1,0,0,1,0,0,1,Doença Renal Crônica
VET0063,Felina,Persa,10.4,M,12.69,34.9,10.76,138.3,84.36,2.34,39.81,2.31,0,0,0,1,0,0,1,1,1,1,Doença Renal Crônica
VET0064,Felina,Persa,15.6,F,7.35,35.38,8.8,130.57,132.43,6.87,35.0,2.96,1,1,1,1,0,0,0,0,1,1,Doença Renal Crônica
VET0065,Felina,Labrador,7.1,M,9.06,44.24,8.46,107.68,96.95,4.32,37.17,2.24,0,1,1,0,0,0,0,0,1,1,Doença Renal Crônica
VET0066,Felina,Labrador,29.6,M,9.5,38.79,8.13,123.49,164.35,2.38,69.99,2.23,0,1,1,1,1,0,1,1,0,1,Doença Renal Crônica
VET0067,Felina,SRD,11.9,M,10.79,36.03,10.54,95.31,156.36,6.15,49.4,2.31,0,0,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0068,Felina,Persa,7.6,M,10.76,35.45,7.84,123.22,90.77,6.15,43.29,2.51,0,1,1,0,1,0,1,0,1,1,Doença Renal Crônica
VET0069,Felina,Poodle,5.4,M,11.04,38.99,16.91,108.98,64.61,7.99,40.93,3.27,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0070,Felina,Persa,5.2,F,9.0,37.02,15.42,105.37,172.43,3.6,42.58,2.3,1,1,0,1,0,0,1,0,1,1,Doença Renal Crônica
VET0071,Felina,Poodle,11.0,M,6.15,40.0,2.0,122.86,130.31,3.31,58.2,2.73,0,1,0,1,0,0,0,0,1,1,Doença Renal Crônica
VET0072,Felina,Poodle,13.1,M,9.59,36.55,8.85,105.53,148.26,2.62,42.86,1.75,0,1,1,1,1,0,1,0,1,1,Doença Renal Crônica
VET0001,Felina,Maine Coon,2.1,M,12.43,36.92,12.67,378.8,45.57,1.64,46.46,2.6,0,0,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0002,Felina,Maine Coon,11.3,F,10.76,40.74,8.83,368.4,40.14,0.64,51.19,3.61,0,1,0,0,0,0,1,0,1,1,Diabetes Mellitus
VET0003,Felina,Persa,7.3,M,11.93,34.37,19.28,429.11,54.53,1.88,53.01,2.99,0,0,0,0,0,0,0,0,1,1,Diabetes Mellitus
VET0004,Felina,Siamês,8.6,F,12.12,36.4,12.51,274.89,44.99,1.16,45.52,2.99,1,1,0,0,0,0,1,0,0,1,Diabetes Mellitus
VET0005,Felina,Labrador,3.4,M,11.9,33.57,10.33,377.34,55.3,1.21,38.87,3.12,0,1,1,0,0,0,1,0,0,1,Diabetes Mellitus
VET0006,Felina,Labrador,10.7,F,13.6,39.74,19.87,283.47,66.93,1.66,70.36,3.79,0,0,1,1,0,0,0,0,1,1,Diabetes Mellitus
VET0007,Felina,Siamês,9.5,M,11.57,39.55,13.59,378.9,45.14,1.91,53.5,2.73,0,0,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0008,Felina,Maine Coon,13.5,F,11.91,35.47,19.52,290.91,55.71,1.2,25.89,2.89,0,0,1,0,0,0,0,0,1,1,Diabetes Mellitus
VET0009,Felina,Maine Coon,5.3,F,11.42,38.81,12.28,405.27,40.42,1.6,49.68,3.5,0,0,1,0,0,1,0,0,1,1,Diabetes Mellitus
VET0010,Felina,Persa,6.8,F,11.6,35.37,11.36,266.71,43.7,1.41,31.53,3.65,0,1,0,0,0,1,1,1,1,1,Diabetes Mellitus
VET0011,Felina,Poodle,6.8,F,10.49,41.11,8.09,375.33,45.55,1.36,23.82,3.74,0,0,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0012,Felina,Persa,10.5,M,14.51,38.97,10.46,359.04,56.11,1.09,49.06,3.75,0,1,1,0,0,0,1,1,1,1,Diabetes Mellitus
VET0013,Felina,Siamês,8.5,F,10.55,30.88,10.27,480.59,59.74,1.2,40.72,3.96,0,1,1,1,0,0,0,0,1,0,Diabetes Mellitus
VET0014,Felina,Persa,10.8,F,10.93,38.25,18.41,282.75,43.64,2.37,34.34,3.07,0,1,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0015,Felina,Labrador,5.5,M,12.32,33.09,12.35,325.28,46.75,1.74,68.48,3.15,0,0,0,0,0,0,1,0,1,1,Diabetes Mellitus
VET0016,Felina,Maine Coon,9.9,M,13.82,35.05,5.33,438.34,43.85,1.28,36.82,4.15,0,1,1,0,0,0,1,1,1,1,Diabetes Mellitus
VET0017,Felina,Maine Coon,11.1,M,9.48,33.94,14.26,408.67,37.89,2.37,46.98,2.61,0,0,1,0,0,0,0,1,1,1,Diabetes Mellitus
VET0018,Felina,Siamês,8.6,F,11.18,35.05,7.38,411.09,43.68,1.31,48.91,3.17,0,1,1,1,0,0,0,0,0,1,Diabetes Mellitus
VET0019,Felina,Labrador,2.4,F,13.68,39.71,8.02,292.53,69.47,0.81,42.2,3.7,0,0,1,1,0,0,0,0,1,1,Diabetes Mellitus
VET0020,Felina,Maine Coon,13.0,F,10.99,38.29,8.51,399.64,40.58,0.89,55.83,3.3,0,0,1,0,0,1,0,0,1,1,Diabetes Mellitus
VET0021,Felina,Maine Coon,3.9,F,13.14,37.21,8.22,397.35,47.1,1.62,70.95,3.07,0,1,1,1,0,1,0,0,1,0,Diabetes Mellitus
VET0022,Felina,Siamês,6.3,F,12.32,36.58,17.51,410.92,49.86,1.99,42.3,2.44,0,1,1,0,1,1,0,0,1,1,Diabetes Mellitus
VET0023,Felina,Labrador,11.8,M,11.96,41.32,22.1,278.14,46.4,0.8,44.78,3.28,0,1,1,0,0,0,0,0,1,1,Diabetes Mellitus
VET0024,Felina,Siamês,3.5,F,11.98,34.38,16.07,262.73,28.63,1.63,30.68,2.92,0,1,1,1,0,0,1,0,1,1,Diabetes Mellitus
VET0025,Felina,Persa,8.3,M,11.74,37.28,8.89,364.79,54.77,0.63,39.51,3.66,0,0,1,1,0,0,0,0,1,1,Diabetes Mellitus
VET0026,Felina,Persa,5.0,F,11.28,35.64,14.11,467.14,41.06,1.52,57.26,2.98,0,1,1,1,0,0,0,0,1,1,Diabetes Mellitus
VET0027,Felina,Persa,8.7,M,12.86,36.59,16.56,475.74,56.19,1.71,48.54,2.9,0,0,0,0,0,0,0,0,1,1,Diabetes Mellitus
VET0028,Felina,Persa,8.6,F,13.17,38.41,13.5,392.88,43.22,1.43,32.36,3.55,0,1,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0029,Felina,Siamês,13.7,M,11.31,34.02,13.92,314.0,45.31,1.08,41.9,3.11,0,1,0,1,0,0,1,0,1,1,Diabetes Mellitus
VET0030,Felina,Siamês,10.7,F,9.96,35.6,15.73,419.27,50.72,1.18,65.49,3.47,0,0,1,1,0,0,1,0,1,1,Diabetes Mellitus
VET0031,Felina,Labrador,15.8,M,12.73,41.46,12.63,341.42,43.68,1.55,50.77,3.45,0,1,0,1,0,0,1,0,1,1,Diabetes Mellitus
VET0032,Felina,Persa,3.6,M,11.49,41.95,12.83,394.14,44.2,1.24,53.64,3.79,0,1,0,1,0,0,0,0,1,1,Diabetes Mellitus
VET0033,Felina,Labrador,17.8,F,13.32,36.37,11.52,449.13,43.73,2.54,74.02,3.4,0,0,0,0,0,0,1,1,1,1,Diabetes Mellitus
VET0034,Felina,Maine Coon,3.9,F,11.33,43.43,9.84,218.54,51.22,0.76,64.43,3.64,0,0,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0035,Felina,SRD,6.7,F,9.34,30.98,6.22,375.98,42.97,1.39,47.8,3.0,0,0,0,0,0,0,1,0,1,1,Diabetes Mellitus
VET0036,Felina,Maine Coon,3.0,M,13.98,35.89,10.1,359.87,47.2,1.1,5.0,3.16,0,0,0,0,0,0,1,0,1,1,Diabetes Mellitus
VET0037,Felina,Persa,15.2,M,9.92,40.62,12.4,289.45,28.8,0.89,43.37,2.86,0,0,1,0,0,0,0,0,1,1,Diabetes Mellitus
VET0038,Felina,SRD,19.1,M,10.72,38.58,14.2,444.63,67.4,0.86,65.42,2.76,0,1,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0039,Felina,SRD,11.8,M,11.33,37.49,10.21,384.17,42.45,1.18,43.84,3.59,0,1,0,1,0,0,1,1,1,0,Diabetes Mellitus
VET0040,Felina,Persa,1.5,M,13.44,31.71,15.49,325.84,51.7,0.63,40.79,3.47,0,0,0,0,0,0,1,0,1,1,Diabetes Mellitus
VET0041,Felina,Maine Coon,11.2,M,16.67,39.17,9.49,260.45,49.09,0.64,55.33,2.84,0,1,1,0,0,0,1,1,1,1,Diabetes Mellitus
VET0042,Felina,Labrador,8.1,M,12.8,36.24,16.44,506.77,42.3,1.14,64.94,3.57,0,1,1,0,1,0,1,0,1,1,Diabetes Mellitus
VET0043,Felina,Siamês,2.8,F,11.12,42.67,9.11,313.56,48.64,1.6,55.12,3.72,0,0,0,0,0,0,0,0,1,1,Diabetes Mellitus
VET0044,Felina,Poodle,6.9,M,13.7,37.94,11.59,494.32,50.1,1.81,59.58,3.27,0,0,0,0,0,0,0,1,1,1,Diabetes Mellitus
VET0045,Felina,Maine Coon,6.2,M,10.36,33.39,15.08,318.54,42.17,1.84,59.46,3.84,0,1,1,1,0,0,1,0,1,1,Diabetes Mellitus
VET0046,Felina,Siamês,11.4,M,12.58,36.37,9.79,362.58,52.77,1.41,63.14,2.86,0,0,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0047,Felina,SRD,20.4,F,13.62,33.48,15.25,402.72,43.35,1.4,35.01,3.8,0,1,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0048,Felina,Maine Coon,9.4,F,11.32,37.32,16.68,302.01,37.47,1.89,39.76,3.27,0,0,1,0,1,0,0,1,1,1,Diabetes Mellitus
VET0049,Felina,Maine Coon,6.1,M,15.27,41.93,13.71,313.76,44.09,2.09,48.15,3.25,0,0,0,0,0,0,0,0,0,1,Diabetes Mellitus
VET0050,Felina,Maine Coon,15.5,M,10.71,32.26,10.07,450.11,39.98,0.86,43.64,3.2,0,1,0,0,0,0,1,0,1,1,Diabetes Mellitus
VET0051,Felina,Poodle,10.4,M,10.29,31.33,12.88,396.59,39.29,0.89,49.35,3.0,0,0,1,0,0,0,1,1,1,1,Diabetes Mellitus
