id,especie,raca,idade_anos,sexo,hemoglobina,hematocrito,leucocitos,plaquetas,glicose,ureia,creatinina,alt,ast,fosfatase_alcalina,proteinas_totais,albumina,colesterol,triglicerideos,eosinofilos,febre,apatia,perda_peso,vomito,diarreia,tosse,letargia,feridas_cutaneas,poliuria,polidipsia,diagnostico
VET0659,Felina,SRD,20.0,F,9.2,41.44,9.13,482.12,82.08,54.71,1.18,41.79,27.15,64.08,9.29,3.6,98.09,39.37,,0,0,0,0,0,0,0,0,0,0,Otite
VET0660,Canina,Siamês,17.5,F,17.84,37.91,7.93,468.16,114.89,23.21,0.89,85.19,19.5,54.77,6.83,3.78,241.6,121.05,1.49,0,1,0,0,0,0,1,1,0,0,Dermatite
VET0661,Canina,SRD,17.6,M,17.85,41.12,8.89,225.43,447.8,41.19,0.51,73.39,29.14,145.78,5.98,3.42,279.66,38.05,,0,1,0,1,0,0,1,1,1,1,Diabetes Mellitus
VET0662,Felina,Maine Coon,9.6,F,11.8,40.0,14.9,377.79,86.0,44.09,1.89,16.42,64.03,14.03,7.2,2.75,165.54,29.39,,0,1,0,0,0,1,0,0,0,0,Doença Cardíaca
VET0663,Felina,Persa,5.7,F,11.47,33.51,20.59,618.99,136.6,55.4,1.21,65.54,18.49,61.69,9.5,2.52,138.44,73.58,,1,1,0,0,0,0,0,0,0,0,Otite
VET0664,Canina,SRD,8.1,F,13.99,48.35,6.48,210.48,289.43,44.34,1.24,11.5,21.25,49.48,6.29,3.26,229.25,97.63,,0,0,1,1,0,0,0,0,1,1,Diabetes Mellitus
VET0665,Canina,Labrador,14.8,M,15.11,52.13,10.25,472.21,101.84,33.16,1.58,87.58,42.02,55.61,7.44,3.47,214.73,139.83,0.71,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0666,Canina,SRD,15.0,F,16.24,51.58,20.54,233.26,104.13,49.53,1.5,88.45,25.58,117.6,7.19,3.38,165.08,144.0,,0,0,0,0,0,0,1,0,0,0,Doença Periodontal
VET0667,Canina,Siamês,6.4,M,11.61,47.94,16.35,254.26,79.26,74.08,4.13,10.54,19.45,89.93,5.92,1.64,180.38,55.65,,0,1,1,0,1,1,1,0,0,1,Doença Renal Crônica
VET0668,Canina,Persa,16.7,F,15.29,47.71,8.28,262.5,83.81,41.35,1.17,86.12,25.35,138.57,6.96,3.01,143.34,53.41,,1,0,0,0,0,0,0,0,0,0,Saudável
VET0669,Canina,Siamês,8.1,F,12.63,51.86,6.48,399.39,72.22,43.59,1.5,53.82,43.16,111.83,7.07,3.5,158.75,84.94,,1,0,0,0,0,0,0,0,0,0,Saudável
VET0670,Canina,Persa,5.6,F,13.49,53.38,6.15,364.62,77.93,28.48,0.84,29.74,42.73,63.19,6.13,3.09,256.32,109.46,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0671,Canina,Labrador,4.6,M,15.76,46.32,9.56,466.28,103.51,49.95,0.69,17.91,19.88,55.01,6.28,3.62,169.7,138.98,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0672,Felina,SRD,15.0,M,11.85,31.29,11.51,343.84,146.44,45.69,1.9,11.57,35.51,31.49,7.08,3.72,197.8,43.49,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0673,Canina,Maine Coon,12.1,M,13.26,50.35,7.62,266.88,91.23,22.16,0.73,23.48,48.3,44.9,7.21,2.65,251.75,97.93,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0674,Canina,Maine Coon,3.1,F,17.78,41.16,10.04,352.16,99.63,31.82,1.09,52.98,23.98,36.23,6.9,2.97,211.95,85.95,,0,1,0,0,0,0,1,0,0,0,Obesidade
VET0675,Canina,Maine Coon,2.9,F,15.44,40.26,16.93,241.68,97.97,39.96,1.53,86.25,23.6,94.44,7.4,3.46,226.37,118.14,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0676,Felina,Labrador,20.0,M,11.8,32.14,16.7,446.67,288.34,35.76,1.18,16.66,15.74,71.82,6.27,2.63,344.91,103.04,,0,0,1,0,0,0,1,1,1,1,Diabetes Mellitus
VET0677,Canina,Persa,7.1,F,15.51,54.79,23.46,267.26,99.4,44.58,1.44,82.02,46.09,63.52,6.47,3.51,167.02,68.31,,0,1,1,0,1,0,1,0,0,0,Doença Periodontal
VET0678,Canina,SRD,10.3,F,12.56,43.11,12.87,274.38,85.01,41.26,0.61,50.22,47.96,71.61,6.31,3.46,239.06,120.05,,1,0,1,1,0,0,0,0,0,0,Saudável
VET0679,Felina,SRD,19.3,M,12.94,34.25,27.19,518.08,103.69,46.03,1.64,58.65,24.3,36.97,7.41,3.79,172.0,54.28,,0,1,0,0,0,0,0,0,0,0,Doença Periodontal
VET0680,Felina,Siamês,5.3,F,12.99,34.46,8.36,632.49,123.94,30.2,1.55,66.72,33.63,39.73,7.46,3.37,160.4,97.53,1.43,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0681,Felina,Maine Coon,20.0,M,11.25,43.26,21.22,382.16,95.59,53.64,0.93,62.52,24.35,48.62,6.7,3.88,189.64,94.63,,1,0,1,0,0,0,0,0,0,0,Doença Periodontal
VET0682,Canina,Maine Coon,19.8,M,14.88,42.19,16.59,250.39,101.98,23.47,1.3,25.99,49.94,127.08,7.66,3.05,166.29,119.72,,0,0,0,0,0,0,1,0,0,0,Otite
VET0683,Canina,Maine Coon,6.3,M,12.63,41.62,15.69,254.42,106.16,111.73,1.26,74.89,31.08,108.43,6.67,3.01,170.43,122.2,,0,0,0,1,0,0,1,0,0,1,Doença Renal Crônica
VET0684,Felina,Poodle,14.7,M,9.13,39.54,15.88,417.7,333.87,59.76,1.49,34.58,35.1,22.6,6.5,3.79,202.36,89.23,,0,1,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0685,Felina,Poodle,5.3,M,13.85,33.79,18.36,511.4,103.72,36.85,1.64,27.67,46.44,47.0,8.18,2.91,178.78,33.52,1.08,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0686,Canina,Siamês,2.9,M,13.88,39.65,8.42,203.37,81.36,29.98,0.53,64.71,34.91,32.61,6.65,3.8,262.23,20.35,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0687,Canina,Poodle,8.2,F,14.44,44.02,13.85,325.06,111.42,33.95,0.83,79.74,44.9,74.66,8.32,2.58,204.13,25.85,,0,1,1,0,0,0,0,0,0,0,Otite
VET0688,Canina,Siamês,12.6,M,14.82,40.28,12.57,407.94,93.42,22.93,1.02,17.33,38.87,122.75,7.42,2.69,204.54,93.78,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0689,Felina,SRD,10.1,M,9.81,43.17,27.79,300.49,137.42,45.18,1.35,26.71,27.89,76.53,6.53,2.75,116.61,66.39,1.36,0,0,0,0,0,0,1,1,0,0,Dermatite
VET0690,Canina,Labrador,8.6,F,13.01,43.52,16.05,342.86,116.03,30.03,0.75,54.57,36.54,70.89,6.13,2.78,168.5,107.51,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0691,Canina,Poodle,8.5,M,13.03,39.92,15.27,397.83,118.1,32.66,1.34,20.49,46.14,102.3,7.56,2.69,135.54,111.19,,0,0,0,0,0,0,1,0,0,0,Otite
VET0692,Canina,SRD,2.2,M,12.25,43.23,15.77,430.77,83.81,76.35,5.07,26.32,36.2,77.06,6.38,2.44,255.99,31.32,,1,1,1,0,0,0,1,0,0,1,Doença Renal Crônica
VET0693,Canina,Persa,12.2,F,9.83,50.71,36.88,410.24,90.89,28.38,1.1,106.82,32.32,129.1,6.4,3.15,196.36,92.38,,0,1,1,1,0,1,1,0,0,0,Neoplasia
VET0694,Canina,Siamês,4.8,F,16.32,45.26,10.88,381.37,77.86,46.94,1.01,42.99,19.43,41.83,7.33,3.09,231.11,30.47,,0,1,0,0,0,0,0,0,0,0,Saudável
VET0695,Canina,Siamês,7.8,M,14.54,38.88,9.86,248.57,86.44,44.58,0.68,52.63,47.26,149.84,5.93,3.72,166.59,73.76,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0696,Felina,Persa,20.0,M,6.49,36.74,32.69,665.89,109.63,34.04,1.78,92.93,63.59,42.38,6.51,1.91,151.51,37.08,,1,1,1,0,1,0,0,0,0,0,Neoplasia
VET0697,Canina,Poodle,20.0,F,11.42,35.93,6.86,366.89,83.81,113.89,2.58,91.95,29.36,89.89,5.96,2.08,136.44,57.19,,0,1,0,1,1,0,1,0,0,0,Doença Renal Crônica
VET0698,Canina,Persa,7.8,M,13.97,51.19,15.81,303.93,112.27,41.32,1.49,39.69,56.06,28.49,7.07,3.07,154.9,30.32,,0,0,0,0,0,0,1,0,0,0,Artrose
VET0699,Canina,Siamês,6.4,M,17.72,45.56,14.25,290.87,280.96,29.68,0.97,53.15,47.42,26.95,5.81,3.42,299.5,85.12,,0,0,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0700,Canina,Poodle,6.4,F,11.91,35.41,14.44,366.1,86.79,90.41,4.07,53.56,37.31,100.06,6.15,2.15,174.56,149.94,,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0701,Canina,Persa,3.8,F,17.3,49.88,10.0,437.57,85.81,27.59,1.07,134.05,51.68,114.87,6.35,2.91,249.83,93.81,,0,1,0,0,0,0,1,0,0,0,Artrose
VET0702,Canina,SRD,10.6,F,10.89,27.6,12.87,271.59,110.17,88.19,2.89,68.18,41.67,50.04,7.43,2.19,130.79,74.03,,0,1,1,0,0,0,1,0,0,1,Doença Renal Crônica
VET0703,Canina,SRD,19.5,M,13.62,44.02,15.24,401.0,72.05,31.68,1.21,35.5,35.71,66.45,6.99,2.58,258.51,42.31,,1,1,0,1,0,0,0,0,0,0,Doença Periodontal
VET0704,Canina,Persa,7.8,M,12.45,45.69,12.62,293.01,116.52,28.48,0.82,31.09,20.1,67.32,6.83,3.46,243.88,45.68,1.96,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0705,Canina,SRD,2.7,F,12.38,39.64,7.61,261.03,84.31,44.45,1.51,46.57,19.49,49.1,6.95,3.38,265.41,21.88,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0706,Felina,Persa,9.1,F,9.76,40.4,44.29,628.28,145.53,49.76,1.37,58.47,40.35,33.41,6.81,2.92,154.65,40.15,,0,1,0,0,0,0,1,0,0,0,Neoplasia
VET0707,Canina,Labrador,13.6,F,12.49,39.45,12.19,244.7,83.88,39.41,0.52,26.22,47.55,106.27,6.04,2.56,212.05,48.97,,1,0,0,0,0,0,0,0,0,0,Saudável
VET0708,Felina,Siamês,4.9,M,10.51,42.0,24.48,436.01,143.36,52.66,1.59,41.69,53.21,72.07,6.58,2.99,133.31,33.91,,0,1,1,1,0,0,0,0,0,0,Neoplasia
VET0709,Canina,Siamês,4.2,M,14.74,38.93,12.11,320.68,107.46,22.19,1.23,74.44,37.89,118.89,5.77,3.26,261.76,99.4,1.6,0,1,1,0,0,0,0,1,0,0,Dermatite
VET0710,Felina,Persa,5.6,M,11.34,35.26,18.79,597.23,110.12,54.42,1.69,11.43,35.21,40.56,8.65,3.65,150.24,91.42,,1,0,0,0,0,0,1,0,0,0,Otite
VET0711,Felina,Poodle,5.3,M,12.55,41.53,11.2,610.75,115.06,50.07,1.19,38.66,19.25,78.55,7.24,3.89,143.88,41.48,,0,1,1,0,0,0,1,0,0,0,Doença Periodontal
VET0712,Canina,Persa,6.2,M,12.31,40.68,21.47,413.33,108.72,20.02,1.06,44.08,57.28,39.88,6.8,2.28,179.92,142.27,,0,1,0,1,1,1,1,0,0,0,Neoplasia
VET0713,Canina,Poodle,4.7,M,13.27,37.48,20.12,206.0,118.67,26.65,1.23,49.13,17.09,81.38,6.49,3.61,232.53,30.31,,0,0,0,1,0,0,0,0,0,0,Doença Periodontal
VET0714,Canina,Persa,13.9,F,13.18,37.37,9.11,369.18,90.22,99.99,2.54,35.14,38.62,121.21,7.24,1.87,245.2,53.12,,0,1,1,1,1,0,1,0,1,1,Doença Renal Crônica
VET0715,Canina,Siamês,13.3,F,15.18,39.11,16.19,440.02,95.12,41.18,1.13,13.48,42.87,28.36,7.38,2.78,201.74,28.27,,1,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0716,Felina,Persa,9.8,F,9.17,38.32,9.7,300.4,139.54,50.15,0.92,56.49,34.47,43.13,7.05,3.74,116.97,54.87,1.66,1,1,0,1,0,0,1,0,0,0,Dermatite
VET0717,Felina,Persa,11.1,F,11.71,36.01,18.35,443.67,358.64,57.09,1.4,41.29,40.44,59.56,6.82,2.64,161.68,60.82,,1,1,1,1,0,0,0,1,1,1,Diabetes Mellitus
VET0718,Felina,Poodle,16.6,F,6.6,33.73,12.74,574.08,143.18,119.48,4.11,30.35,22.21,65.76,7.12,1.89,100.4,60.47,,1,0,1,1,1,0,1,0,1,1,Doença Renal Crônica
VET0719,Canina,Labrador,12.0,M,16.94,38.87,11.14,258.58,78.12,26.17,1.04,31.4,18.39,124.18,6.53,2.7,196.0,28.89,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0720,Felina,Poodle,7.4,M,10.96,34.55,7.01,518.76,131.09,47.26,1.79,18.93,27.42,52.66,7.69,3.47,170.19,73.86,,0,0,0,1,0,0,0,0,1,0,Saudável
VET0721,Felina,Siamês,12.1,F,9.75,39.81,13.72,604.11,89.23,50.52,1.15,10.63,35.33,17.93,7.65,3.8,196.62,42.69,1.03,1,1,0,0,0,0,0,1,0,0,Dermatite
VET0722,Canina,Labrador,3.4,F,16.98,53.18,9.09,290.62,86.01,33.03,0.69,54.66,38.21,84.66,6.8,2.59,252.64,142.08,1.82,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0723,Canina,Maine Coon,11.2,M,11.23,38.02,9.83,288.19,93.76,73.45,1.8,15.59,25.64,61.69,7.42,2.37,240.23,25.9,,0,1,0,1,1,1,1,0,1,1,Doença Renal Crônica
VET0724,Felina,Labrador,13.1,M,11.3,44.32,6.51,463.38,121.84,32.36,1.21,75.84,11.23,62.62,8.1,2.89,113.62,93.61,,0,0,0,0,0,0,1,0,0,0,Saudável
VET0725,Canina,SRD,5.6,M,12.5,40.26,16.65,456.42,80.29,129.52,1.98,21.68,21.99,97.64,5.81,2.19,163.99,63.86,,0,1,0,0,0,0,1,0,1,0,Doença Renal Crônica
VET0726,Felina,Maine Coon,6.6,M,9.43,42.43,11.84,642.27,135.88,56.8,0.86,23.03,21.85,19.54,7.21,3.62,194.63,91.72,,0,0,0,0,0,0,0,0,0,1,Saudável
VET0727,Canina,Persa,6.4,M,15.03,47.67,20.01,382.19,100.78,43.68,1.54,43.9,35.2,31.22,6.15,3.04,246.93,86.74,0.53,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0728,Felina,Poodle,11.3,M,9.52,31.43,16.58,588.67,98.73,91.72,3.49,70.54,44.29,76.61,6.19,2.18,161.36,78.3,,0,1,0,0,0,0,1,0,0,0,Doença Renal Crônica
VET0729,Canina,SRD,10.5,F,13.94,33.19,10.33,351.48,114.63,121.77,3.23,29.96,29.12,146.83,6.68,2.71,192.98,89.16,,0,0,1,0,1,0,1,1,1,1,Doença Renal Crônica
VET0730,Canina,SRD,12.1,F,13.63,50.33,19.62,449.36,85.64,40.45,0.83,76.51,31.2,97.68,6.27,2.71,154.92,30.08,1.77,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0731,Canina,Labrador,17.7,F,17.61,42.21,13.99,419.26,266.02,47.1,1.04,71.1,20.1,53.51,6.63,2.91,298.39,89.43,,0,0,1,0,0,0,1,0,0,1,Diabetes Mellitus
VET0732,Felina,Labrador,13.4,F,11.99,35.55,16.75,428.2,106.66,51.64,1.32,65.53,36.47,38.74,7.26,3.85,162.78,92.87,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0733,Felina,Siamês,6.7,M,10.08,41.18,7.15,395.94,299.32,46.58,1.85,45.78,12.33,49.44,7.99,2.69,152.39,65.6,,0,0,1,0,1,0,0,0,1,1,Diabetes Mellitus
VET0734,Canina,Labrador,2.1,M,17.06,53.57,15.96,391.91,70.15,27.6,0.81,18.41,24.79,61.75,7.43,3.37,189.64,148.45,,0,1,0,0,0,0,0,0,0,0,Doença Periodontal
VET0735,Canina,Maine Coon,10.6,M,16.14,39.33,8.1,445.31,103.01,38.93,0.96,45.67,39.16,116.2,6.47,3.76,263.8,73.62,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0736,Felina,Persa,6.9,F,11.19,38.41,21.72,414.65,77.63,56.76,0.81,10.12,43.07,79.78,7.82,2.52,114.94,97.89,,0,0,0,0,0,0,1,0,0,0,Doença Periodontal
VET0737,Canina,Siamês,8.4,M,17.09,46.85,16.14,474.99,116.03,22.33,0.63,98.89,32.07,50.97,7.02,2.84,231.81,128.85,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0738,Felina,SRD,10.3,M,13.78,34.79,18.07,358.78,97.35,57.28,1.89,50.27,38.09,69.78,9.95,3.19,151.77,56.17,,1,1,1,0,0,0,0,0,0,0,Otite
VET0739,Canina,SRD,5.1,M,16.43,37.34,16.18,432.15,257.28,31.52,0.61,83.45,41.9,101.93,5.61,2.84,259.43,84.31,,0,1,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0740,Canina,Labrador,5.7,M,12.42,52.65,11.02,338.89,117.23,29.61,1.49,97.68,23.46,86.83,6.52,3.63,172.55,123.75,,1,0,0,0,0,0,0,0,0,0,Saudável
VET0741,Canina,Maine Coon,8.7,F,9.94,51.77,18.67,358.93,96.83,38.86,1.39,132.59,80.4,76.2,6.93,2.67,139.37,135.72,,0,1,1,0,0,0,1,0,0,0,Neoplasia
VET0742,Canina,Labrador,5.1,F,17.57,52.45,11.59,479.87,73.54,29.9,1.2,57.42,33.98,123.34,5.81,3.78,191.24,143.48,1.4,0,1,0,0,0,0,1,0,0,0,Dermatite
VET0743,Felina,Labrador,6.7,F,10.67,35.82,52.53,437.05,123.43,59.0,1.27,92.41,33.22,28.64,7.44,3.21,139.84,95.32,,0,1,1,0,0,0,1,1,0,0,Neoplasia
VET0744,Canina,Persa,5.3,M,8.72,38.23,12.62,201.75,74.78,69.76,2.87,58.69,25.28,55.9,7.23,1.85,199.36,143.87,,0,0,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0745,Canina,SRD,7.1,M,17.79,45.17,16.6,361.76,77.53,33.84,1.1,95.57,27.83,147.41,6.54,2.82,156.83,38.42,0.53,0,1,0,0,0,0,0,1,0,0,Dermatite
VET0746,Felina,Poodle,5.7,M,10.39,35.66,16.59,511.23,137.72,30.88,1.7,144.2,34.81,69.96,7.29,2.82,135.36,74.0,,1,1,0,0,0,0,0,0,1,0,Obesidade
VET0747,Canina,Siamês,5.1,M,12.34,49.93,10.09,259.81,377.5,49.21,1.26,54.26,42.19,115.87,7.27,2.77,342.49,115.24,,1,0,1,0,0,0,1,0,1,1,Diabetes Mellitus
VET0748,Canina,Poodle,4.0,M,13.82,38.76,13.09,254.22,82.87,46.64,0.86,61.0,28.91,29.62,6.16,3.03,255.4,62.18,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0749,Felina,Poodle,7.3,M,14.33,43.97,13.71,636.2,84.69,57.05,1.41,14.7,15.65,31.63,6.11,2.93,96.59,42.7,,0,1,0,0,0,0,0,0,0,0,Saudável
VET0750,Felina,SRD,4.3,F,10.42,40.51,15.75,482.35,114.62,50.59,1.09,68.52,38.87,26.39,9.56,3.43,139.77,36.81,,0,1,0,0,0,0,0,0,0,0,Otite
VET0751,Canina,Poodle,4.3,F,12.89,43.9,6.76,357.38,131.37,42.06,0.87,88.01,40.7,119.06,6.03,2.59,172.3,119.85,,0,1,0,0,0,0,1,0,0,0,Obesidade
VET0752,Felina,Persa,11.9,M,7.63,32.44,10.39,462.03,126.73,134.81,2.13,14.39,17.79,61.45,6.49,2.11,154.93,47.08,,0,0,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0753,Felina,Poodle,7.8,F,13.19,31.02,10.9,418.28,179.7,35.88,1.28,23.82,34.1,41.41,6.1,2.89,148.62,78.58,,0,1,1,0,0,0,1,1,1,1,Diabetes Mellitus
VET0754,Canina,Maine Coon,6.3,F,17.59,39.12,8.72,293.3,76.83,35.78,1.07,61.75,41.08,146.27,8.76,2.65,177.39,53.26,,0,0,0,0,0,0,1,0,0,0,Otite
VET0755,Canina,Persa,6.9,M,10.82,44.79,6.43,292.49,98.66,88.48,2.52,34.77,42.92,146.62,6.13,1.89,135.12,118.7,,0,1,1,1,0,0,0,0,1,1,Doença Renal Crônica
VET0756,Felina,Siamês,5.1,M,14.25,37.32,8.65,316.48,124.06,36.44,1.99,47.36,21.56,56.04,6.69,3.65,123.91,99.12,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0757,Felina,Labrador,6.0,F,9.36,31.66,16.89,597.48,430.28,33.57,1.71,55.86,19.29,78.17,7.43,3.77,269.15,89.79,,0,1,0,0,0,0,1,0,1,1,Diabetes Mellitus
VET0758,Canina,Poodle,20.0,M,16.2,42.86,14.94,262.37,103.54,31.89,0.65,21.45,26.28,117.15,5.45,2.84,152.75,144.34,0.85,0,1,0,1,0,0,0,1,1,0,Dermatite
VET0759,Felina,Siamês,7.3,M,8.0,29.5,17.37,452.17,92.93,102.61,1.69,51.58,44.95,38.71,6.67,2.37,168.92,63.75,,0,1,1,0,0,0,0,0,1,1,Doença Renal Crônica
VET0760,Felina,Maine Coon,9.3,M,11.73,36.43,10.21,300.08,141.28,53.33,1.58,19.03,25.13,74.7,7.54,3.34,190.44,66.99,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0761,Canina,Poodle,11.4,M,10.06,41.99,10.31,446.38,79.86,45.67,5.25,58.77,32.63,55.39,5.55,2.21,251.41,35.6,,0,0,1,1,1,0,1,0,1,0,Doença Renal Crônica
VET0762,Canina,Labrador,4.6,M,17.33,42.9,11.78,456.27,248.48,41.76,0.75,24.03,23.06,84.1,7.08,2.96,361.65,245.16,,0,0,0,1,0,0,1,1,1,1,Diabetes Mellitus
VET0763,Canina,Persa,4.9,M,17.79,51.95,7.83,439.55,285.31,22.33,1.42,97.84,18.08,125.81,7.2,2.65,239.62,162.91,,0,1,1,0,0,0,1,1,1,1,Diabetes Mellitus
VET0764,Felina,Persa,20.0,F,9.12,35.34,10.6,420.1,75.49,57.6,1.34,23.26,33.39,23.75,10.23,2.93,124.64,90.25,,0,0,0,0,0,0,1,0,0,0,Otite
VET0765,Canina,SRD,20.0,M,15.17,50.71,16.85,415.04,98.9,48.86,0.92,91.11,43.72,102.9,6.77,2.61,263.03,33.9,,0,0,0,1,0,1,0,0,0,0,Doença Periodontal
VET0766,Canina,Maine Coon,14.4,M,14.6,50.5,11.05,249.04,82.6,31.03,0.58,62.59,36.26,28.08,6.24,3.04,176.73,92.51,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0767,Felina,Poodle,14.7,M,9.01,37.95,8.51,337.68,112.56,52.4,1.29,73.57,37.15,40.6,6.73,2.73,128.48,73.46,,0,1,0,0,0,1,1,0,0,0,Doença Cardíaca
VET0768,Felina,Persa,19.5,F,12.89,39.18,17.4,394.71,105.57,49.0,1.56,65.43,21.48,63.92,7.1,3.44,140.13,96.15,1.51,0,0,0,0,0,0,1,1,0,0,Dermatite
VET0769,Canina,Maine Coon,8.6,M,15.84,37.72,6.76,414.06,71.22,37.39,1.42,44.19,16.57,112.8,7.35,3.43,210.98,49.9,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0770,Felina,SRD,16.7,F,13.23,39.95,6.95,408.59,104.53,34.12,1.33,40.48,46.07,66.4,6.18,2.85,286.45,85.23,,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0771,Canina,SRD,11.9,M,17.2,50.05,8.35,384.53,92.38,24.76,1.09,35.34,18.37,80.7,6.64,2.56,186.29,53.5,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0772,Felina,Poodle,7.2,F,12.33,30.44,14.29,458.04,232.59,50.22,1.65,54.02,23.68,47.07,6.97,3.48,248.61,48.55,,0,1,0,1,0,0,1,0,1,1,Diabetes Mellitus
VET0773,Canina,SRD,4.5,M,16.08,46.04,12.41,452.56,117.55,36.81,0.7,99.44,23.84,102.57,7.1,2.67,139.97,109.99,,1,1,0,0,0,1,1,1,1,0,Doença Cardíaca
VET0774,Canina,Poodle,13.0,F,14.0,50.56,15.41,388.95,71.23,38.86,1.55,31.16,42.24,58.15,8.1,3.41,155.86,97.63,,1,1,0,1,0,0,0,0,0,0,Otite
VET0775,Felina,Poodle,15.4,M,8.91,36.22,40.59,407.04,82.22,53.05,1.32,54.51,77.14,74.06,8.33,2.84,142.76,35.64,,0,1,1,0,0,0,1,0,0,0,Neoplasia
VET0776,Canina,Labrador,2.9,M,14.32,30.53,6.69,315.45,88.32,95.75,2.93,99.32,41.47,24.67,6.9,2.7,255.39,75.12,,0,0,0,0,0,0,1,0,0,0,Doença Renal Crônica
VET0777,Canina,SRD,6.5,F,13.48,52.0,12.03,457.03,95.73,47.28,0.78,65.5,32.61,139.43,6.28,3.61,208.95,112.11,,0,1,0,0,0,0,0,0,0,0,Saudável
VET0778,Felina,Maine Coon,11.0,F,9.97,34.13,13.83,444.4,137.52,51.5,0.92,53.72,14.52,27.85,6.44,2.74,157.8,67.27,,0,1,0,0,0,0,1,0,0,0,Saudável
VET0779,Felina,Labrador,1.4,M,9.18,36.6,12.65,542.81,92.09,42.82,1.38,78.77,56.84,61.65,6.85,3.38,183.35,44.5,,0,1,1,0,0,1,1,0,0,0,Doença Cardíaca
VET0780,Felina,SRD,16.7,M,13.7,44.99,17.41,600.72,122.97,42.65,1.68,60.69,35.26,65.74,7.12,2.67,151.5,44.88,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0781,Felina,Poodle,13.8,F,6.87,33.27,15.82,690.73,72.96,108.84,3.72,26.97,35.51,21.45,6.71,2.37,140.65,99.53,,0,1,1,1,0,0,0,0,0,1,Doença Renal Crônica
VET0782,Canina,Poodle,11.9,F,16.28,52.67,8.01,405.92,293.88,49.42,0.83,10.65,33.05,39.6,5.49,3.41,354.11,139.08,,0,1,0,0,0,0,1,0,1,1,Diabetes Mellitus
VET0783,Canina,SRD,4.5,M,12.53,39.6,12.99,455.03,74.77,42.01,1.32,88.7,47.41,61.74,6.14,2.98,139.14,96.04,,0,1,0,0,0,1,1,0,0,0,Doença Cardíaca
VET0784,Canina,Labrador,14.5,F,14.67,45.31,13.66,305.72,111.05,30.29,0.88,30.05,38.94,29.96,6.16,2.85,162.11,27.93,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0785,Canina,SRD,6.0,F,12.05,38.59,13.42,317.06,110.96,20.36,1.39,29.07,31.7,145.98,5.51,2.95,141.83,130.97,,0,0,0,0,0,0,0,0,0,0,Artrose
VET0786,Felina,Persa,14.7,F,14.14,33.3,17.01,475.32,120.6,32.27,1.5,30.3,13.81,73.58,7.51,2.84,136.16,51.77,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0787,Canina,Poodle,8.6,F,16.86,43.73,13.71,259.26,72.09,29.16,0.81,88.61,45.26,89.41,5.44,2.8,219.46,33.18,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0788,Canina,Maine Coon,8.9,F,15.31,40.09,16.77,254.82,152.92,26.24,0.91,90.78,47.25,135.47,7.13,2.99,198.29,108.61,,0,1,0,0,0,0,1,0,0,0,Obesidade
VET0789,Canina,SRD,14.8,M,12.44,41.94,15.37,423.1,315.7,34.42,0.78,52.41,35.92,112.64,5.75,3.56,266.35,145.25,,0,0,0,0,0,0,0,0,1,1,Diabetes Mellitus
VET0790,Felina,Poodle,9.1,M,11.46,40.94,16.97,331.22,97.57,38.98,1.61,48.6,15.53,73.6,7.48,3.14,193.09,32.3,,0,1,1,0,0,0,0,0,0,0,Doença Periodontal
